# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1526       7.934478693910e-11       1.982149247917e-12       6.502092872634e-13       1.033795278831e-14       1.111639871597e-15       2.934691069590e-16       2.806211947667e-17 
 1527       7.894036947640e-11       1.995300925458e-12       6.640474423532e-13       1.032646287534e-14       1.108632574749e-15       2.910470338229e-16       2.845470305335e-17 
 1528       7.853637124761e-11       2.008495538077e-12       6.766172883543e-13       1.031493417921e-14       1.105634946817e-15       2.886537594580e-16       2.884198167023e-17 
 1529       7.813287518875e-11       2.021726988667e-12       6.879264449383e-13       1.030336817793e-14       1.102646957631e-15       2.862875740414e-16       2.922395006661e-17 
 1530       7.772996465066e-11       2.034989147873e-12       6.979825915451e-13       1.029176635734e-14       1.099668576609e-15       2.839467582890e-16       2.960060304593e-17 
 1531       7.732772339971e-11       2.048275854033e-12       7.067934674923e-13       1.028013021107e-14       1.096699772755e-15       2.816295834391e-16       2.997193547596e-17 
 1532       7.692623561842e-11       2.061580913127e-12       7.143668720833e-13       1.026846124055e-14       1.093740514659e-15       2.793343112372e-16       3.033794228896e-17 
 1533       7.652558590617e-11       2.074898098724e-12       7.207106647161e-13       1.025676095507e-14       1.090790770498e-15       2.770591939199e-16       3.069861848181e-17 
 1534       7.612585927983e-11       2.088221151929e-12       7.258327649920e-13       1.024503087176e-14       1.087850508030e-15       2.748024741993e-16       3.105395911619e-17 
 1535       7.572714117442e-11       2.101543781330e-12       7.297411528237e-13       1.023327251559e-14       1.084919694599e-15       2.725623852472e-16       3.140395931873e-17 
 1536       7.532951744380e-11       2.114859662948e-12       7.324438685445e-13       1.022148741942e-14       1.081998297132e-15       2.703371506793e-16       3.174861428117e-17 
 1537       7.493307436133e-11       2.128162440178e-12       7.339490130166e-13       1.020967712398e-14       1.079086282136e-15       2.681249845395e-16       3.208791926052e-17 
 1538       7.453789862051e-11       2.141445723744e-12       7.342647477398e-13       1.019784317789e-14       1.076183615700e-15       2.659240912841e-16       3.242186957921e-17 
 1539       7.414407733565e-11       2.154703091638e-12       7.333992949599e-13       1.018598713770e-14       1.073290263494e-15       2.637326657662e-16       3.275046062525e-17 
 1540       7.375169804256e-11       2.167928089076e-12       7.313609377774e-13       1.017411056784e-14       1.070406190765e-15       2.615488932194e-16       3.307368785239e-17 
 1541       7.336084869918e-11       2.181114228436e-12       7.281580202563e-13       1.016221504071e-14       1.067531362340e-15       2.593709492428e-16       3.339154678026e-17 
 1542       7.297161768628e-11       2.194254989213e-12       7.237989475324e-13       1.015030213664e-14       1.064665742624e-15       2.571969997847e-16       3.370403299457e-17 
 1543       7.258409380809e-11       2.207343817962e-12       7.182921859220e-13       1.013837344391e-14       1.061809295598e-15       2.550252011271e-16       3.401114214723e-17 
 1544       7.219836629296e-11       2.220374128245e-12       7.116462630306e-13       1.012643055879e-14       1.058961984817e-15       2.528536998698e-16       3.431286995650e-17 
 1545       7.181452479408e-11       2.233339300581e-12       7.038697678614e-13       1.011447508552e-14       1.056123773416e-15       2.506806329145e-16       3.460921220719e-17 
 1546       7.143265939007e-11       2.246232682389e-12       6.949713509238e-13       1.010250863632e-14       1.053294624099e-15       2.485041274496e-16       3.490016475077e-17 
 1547       7.105286058568e-11       2.259047587941e-12       6.849597243421e-13       1.009053283146e-14       1.050474499147e-15       2.463223009337e-16       3.518572350558e-17 
 1548       7.067521931248e-11       2.271777298303e-12       6.738436619642e-13       1.007854929918e-14       1.047663360411e-15       2.441332610803e-16       3.546588445693e-17 
 1549       7.029982692947e-11       2.284415061286e-12       6.616319994701e-13       1.006655967579e-14       1.044861169315e-15       2.419351058422e-16       3.574064365728e-17 
 1550       6.992677522377e-11       2.296954091393e-12       6.483336344804e-13       1.005456560563e-14       1.042067886854e-15       2.397259233951e-16       3.600999722644e-17 
 1551       6.955615641128e-11       2.309387569765e-12       6.339575266650e-13       1.004256874109e-14       1.039283473593e-15       2.375037921223e-16       3.627394135165e-17 
 1552       6.918806313738e-11       2.321708644127e-12       6.185126978518e-13       1.003057074266e-14       1.036507889664e-15       2.352667805991e-16       3.653247228779e-17 
 1553       6.882258847751e-11       2.333910428739e-12       6.020082321349e-13       1.001857327889e-14       1.033741094771e-15       2.330129475765e-16       3.678558635754e-17 
 1554       6.845982593793e-11       2.345986004340e-12       5.844532759838e-13       1.000657802643e-14       1.030983048183e-15       2.307403419659e-16       3.703327995149e-17 
 1555       6.809986945629e-11       2.357928418096e-12       5.658570383515e-13       9.994586670026e-15       1.028233708735e-15       2.284470028231e-16       3.727554952835e-17 
 1556       6.774281340240e-11       2.369730683547e-12       5.462287907831e-13       9.982600902574e-15       1.025493034830e-15       2.261309593326e-16       3.751239161509e-17 
 1557       6.738875257877e-11       2.381385780556e-12       5.255778675250e-13       9.970622425083e-15       1.022760984435e-15       2.237902307919e-16       3.774380280708e-17 
 1558       6.703777133727e-11       2.392887315698e-12       5.039151006865e-13       9.958652840832e-15       1.020037518466e-15       2.214233575308e-16       3.796978223119e-17 
 1559       6.668991081552e-11       2.404231510332e-12       4.812571402477e-13       9.946693336645e-15       1.017322610986e-15       2.190309991542e-16       3.819033895995e-17 
 1560       6.634520139417e-11       2.415415231091e-12       4.576221748290e-13       9.934744998647e-15       1.014616239101e-15       2.166143512738e-16       3.840548466732e-17 
 1561       6.600367355320e-11       2.426435331113e-12       4.330285004975e-13       9.922808917874e-15       1.011918379583e-15       2.141746159454e-16       3.861523117235e-17 
 1562       6.566535787206e-11       2.437288650016e-12       4.074945209463e-13       9.910886190286e-15       1.009229008870e-15       2.117130016794e-16       3.881959043945e-17 
 1563       6.533028502978e-11       2.447972013884e-12       3.810387476745e-13       9.898977916771e-15       1.006548103065e-15       2.092307234511e-16       3.901857457870e-17 
 1564       6.499848580514e-11       2.458482235244e-12       3.536798001660e-13       9.887085203155e-15       1.003875637934e-15       2.067290027115e-16       3.921219584609e-17 
 1565       6.466999107673e-11       2.468816113043e-12       3.254364060697e-13       9.875209160207e-15       1.001211588908e-15       2.042090673973e-16       3.940046664384e-17 
 1566       6.434483182313e-11       2.478970432633e-12       2.963274013783e-13       9.863350903648e-15       9.985559310792e-16       2.016721519416e-16       3.958339952063e-17 
 1567       6.402303912302e-11       2.488941965748e-12       2.663717306085e-13       9.851511554157e-15       9.959086392026e-16       1.991194972847e-16       3.976100717193e-17 
 1568       6.370464415529e-11       2.498727470482e-12       2.355884469799e-13       9.839692237380e-15       9.932696876945e-16       1.965523508838e-16       3.993330244027e-17 
 1569       6.338967819920e-11       2.508323691274e-12       2.039967125949e-13       9.827894083935e-15       9.906390506317e-16       1.939719667243e-16       4.010029831546e-17 
 1570       6.307817263445e-11       2.517727358883e-12       1.716157986179e-13       9.816118229423e-15       9.880167017511e-16       1.913796053297e-16       4.026200793495e-17 
 1571       6.277015894137e-11       2.526935190369e-12       1.384650854551e-13       9.804365814431e-15       9.854026144490e-16       1.887765337723e-16       4.041844458407e-17 
 1572       6.246566870101e-11       2.535943889076e-12       1.045640629336e-13       9.792637984542e-15       9.827967617803e-16       1.861640256836e-16       4.056962169630e-17 
 1573       6.216473359527e-11       2.544750144606e-12       6.993233048136e-14       9.780935890342e-15       9.801991164577e-16       1.835433612649e-16       4.071555285357e-17 
 1574       6.186738540703e-11       2.553350632804e-12       3.458959730628e-14       9.769260687428e-15       9.776096508516e-16       1.809158272975e-16       4.085625178653e-17 
 1575       6.157365602028e-11       2.561742015736e-12      -1.444317424074e-15       9.757613536414e-15       9.750283369886e-16       1.782827171534e-16       4.099173237484e-17 
 1576       6.128357742023e-11       2.569920941668e-12      -3.814948440304e-14       9.745995602937e-15       9.724551465515e-16       1.756453308059e-16       4.112200864741e-17 
 1577       6.099718169346e-11       2.577884045045e-12      -7.550586400536e-14       9.734408057670e-15       9.698900508782e-16       1.730049748395e-16       4.124709478273e-17 
 1578       6.071450102802e-11       2.585627946476e-12      -1.134933061077e-13       9.722852076323e-15       9.673330209614e-16       1.703629624611e-16       4.136700510914e-17 
 1579       6.043556771359e-11       2.593149252706e-12      -1.520915499091e-13       9.711328839653e-15       9.647840274476e-16       1.677206135099e-16       4.148175410506e-17 
 1580       6.016041414155e-11       2.600444556602e-12      -1.912802237515e-13       9.699839533472e-15       9.622430406364e-16       1.650792544681e-16       4.159135639934e-17 
 1581       5.988907280518e-11       2.607510437131e-12      -2.310388449404e-13       9.688385348653e-15       9.597100304801e-16       1.624402184716e-16       4.169582677147e-17 
 1582       5.962157629972e-11       2.614343459340e-12      -2.713468195652e-13       9.676967481139e-15       9.571849665828e-16       1.598048453198e-16       4.179518015194e-17 
 1583       5.935795732252e-11       2.620940174333e-12      -3.121834423195e-13       9.665587131950e-15       9.546678182000e-16       1.571744814868e-16       4.188943162242e-17 
 1584       5.909824867320e-11       2.627297119255e-12      -3.535278963222e-13       9.654245507187e-15       9.521585542375e-16       1.545504801315e-16       4.197859641613e-17 
 1585       5.884248325372e-11       2.633410817270e-12      -3.953592529374e-13       9.642943818044e-15       9.496571432509e-16       1.519342011081e-16       4.206268991806e-17 
 1586       5.859069406854e-11       2.639277777539e-12      -4.376564715953e-13       9.631683280813e-15       9.471635534453e-16       1.493270109767e-16       4.214172766528e-17 
 1587       5.834291422472e-11       2.644894495205e-12      -4.803983996124e-13       9.620465116892e-15       9.446777526738e-16       1.467302830133e-16       4.221572534720e-17 
 1588       5.809917693208e-11       2.650257451366e-12      -5.235637720123e-13       9.609290552792e-15       9.421997084377e-16       1.441453972212e-16       4.228469880587e-17 
 1589       5.785951550332e-11       2.655363113060e-12      -5.671312113461e-13       9.598160820145e-15       9.397293878854e-16       1.415737403405e-16       4.234866403625e-17 
 1590       5.762396335411e-11       2.660207933243e-12      -6.110792275127e-13       9.587077155709e-15       9.372667578115e-16       1.390167058591e-16       4.240763718645e-17 
 1591       5.739255400325e-11       2.664788350769e-12      -6.553862175797e-13       9.576040801381e-15       9.348117846567e-16       1.364756940231e-16       4.246163455809e-17 
 1592       5.716532107279e-11       2.669100790368e-12      -7.000304656035e-13       9.565053004195e-15       9.323644345065e-16       1.339521118470e-16       4.251067260652e-17 
 1593       5.694229828815e-11       2.673141662630e-12      -7.449901424502e-13       9.554115016340e-15       9.299246730911e-16       1.314473731248e-16       4.255476794109e-17 
 1594       5.672351947826e-11       2.676907363980e-12      -7.902433056156e-13       9.543228095160e-15       9.274924657842e-16       1.289628984396e-16       4.259393732548e-17 
 1595       5.650901857565e-11       2.680394276662e-12      -8.357678990464e-13       9.532393503163e-15       9.250677776027e-16       1.265001151748e-16       4.262819767794e-17 
