# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2772       5.659057111701e-12       1.585810705791e-13      -1.248996680096e-13       0.000000000000e+00       7.682041233559e-17       1.608590939288e-17       7.473511288921e-19 
 2773       5.633343113167e-12       1.589804665244e-13      -1.223829519664e-13       0.000000000000e+00       7.668213215727e-17       1.595684669580e-17       7.655221763985e-19 
 2774       5.607633113194e-12       1.593935554649e-13      -1.199411650196e-13       0.000000000000e+00       7.654412388141e-17       1.582719403320e-17       7.848122135985e-19 
 2775       5.581931500509e-12       1.598199157744e-13      -1.175741937681e-13       0.000000000000e+00       7.640638696752e-17       1.569702113078e-17       8.051429173823e-19 
 2776       5.556242676347e-12       1.602591245484e-13      -1.152819241220e-13       0.000000000000e+00       7.626892087154e-17       1.556639791736e-17       8.264357336913e-19 
 2777       5.530571054459e-12       1.607107576035e-13      -1.130642413019e-13       0.000000000000e+00       7.613172504575e-17       1.543539452513e-17       8.486118773076e-19 
 2778       5.504921061127e-12       1.611743894757e-13      -1.109210298378e-13       0.000000000000e+00       7.599479893886e-17       1.530408128978e-17       8.715923316453e-19 
 2779       5.479297135171e-12       1.616495934193e-13      -1.088521735687e-13       0.000000000000e+00       7.585814199593e-17       1.517252875073e-17       8.952978485408e-19 
 2780       5.453703727962e-12       1.621359414062e-13      -1.068575556418e-13       0.000000000000e+00       7.572175365840e-17       1.504080765126e-17       9.196489480430e-19 
 2781       5.428145303434e-12       1.626330041241e-13      -1.049370585117e-13       0.000000000000e+00       7.558563336411e-17       1.490898893875e-17       9.445659182038e-19 
 2782       5.402626338096e-12       1.631403509757e-13      -1.030905639396e-13       0.000000000000e+00       7.544978054723e-17       1.477714376484e-17       9.699688148690e-19 
 2783       5.377151321038e-12       1.636575500775e-13      -1.013179529929e-13       0.000000000000e+00       7.531419463833e-17       1.464534348559e-17       9.957774614684e-19 
 2784       5.351724753951e-12       1.641841682585e-13      -9.961910604415e-14       0.000000000000e+00       7.517887506431e-17       1.451365966171e-17       1.021911448806e-18 
 2785       5.326351151129e-12       1.647197710593e-13      -9.799390277029e-14       0.000000000000e+00       7.504382124845e-17       1.438216405869e-17       1.048290134852e-18 
 2786       5.301035039486e-12       1.652639227305e-13      -9.644222215218e-14       0.000000000000e+00       7.490903261037e-17       1.425092864704e-17       1.074832644530e-18 
 2787       5.275780958565e-12       1.658161862319e-13      -9.496394247369e-14       0.000000000000e+00       7.477450856603e-17       1.412002560243e-17       1.101457869513e-18 
 2788       5.250593460551e-12       1.663761232312e-13      -9.355894132101e-14       0.000000000000e+00       7.464024852777e-17       1.398952730589e-17       1.128084468006e-18 
 2789       5.225477110280e-12       1.669432941028e-13      -9.222709558193e-14       0.000000000000e+00       7.450625190423e-17       1.385950634401e-17       1.154630864545e-18 
 2790       5.200436485250e-12       1.675172579266e-13      -9.096828144508e-14       0.000000000000e+00       7.437251810040e-17       1.373003550907e-17       1.181015249781e-18 
 2791       5.175476175637e-12       1.680975724872e-13      -8.978237439923e-14       0.000000000000e+00       7.423904651762e-17       1.360118779929e-17       1.207155580274e-18 
 2792       5.150600784298e-12       1.686837942720e-13      -8.866924923255e-14       0.000000000000e+00       7.410583655355e-17       1.347303641897e-17       1.232969578282e-18 
 2793       5.125814926790e-12       1.692754784707e-13      -8.762878003188e-14       0.000000000000e+00       7.397288760215e-17       1.334565477870e-17       1.258374731553e-18 
 2794       5.101123231377e-12       1.698721789739e-13      -8.666084018198e-14       0.000000000000e+00       7.384019905373e-17       1.321911649552e-17       1.283288293112e-18 
 2795       5.076530339041e-12       1.704734483719e-13      -8.576530236483e-14       0.000000000000e+00       7.370777029491e-17       1.309349539310e-17       1.307627281055e-18 
 2796       5.052040903497e-12       1.710788379533e-13      -8.494203855888e-14       0.000000000000e+00       7.357560070862e-17       1.296886550197e-17       1.331308478340e-18 
 2797       5.027659591198e-12       1.716878977045e-13      -8.419092003831e-14       0.000000000000e+00       7.344368967410e-17       1.284530105963e-17       1.354248432573e-18 
 2798       5.003391081353e-12       1.723001763078e-13      -8.351181737233e-14       0.000000000000e+00       7.331203656688e-17       1.272287651082e-17       1.376363455803e-18 
 2799       4.979240065934e-12       1.729152211406e-13      -8.290460042443e-14       0.000000000000e+00       7.318064075882e-17       1.260166650762e-17       1.397569624310e-18 
 2800       4.955211249686e-12       1.735325782742e-13      -8.236913835163e-14       0.000000000000e+00       7.304950161806e-17       1.248174590968e-17       1.417782778396e-18 
 2801       4.931309350144e-12       1.741517924727e-13      -8.190529960380e-14       0.000000000000e+00       7.291861850903e-17       1.236318978441e-17       1.436918522177e-18 
 2802       4.907539097638e-12       1.747724071915e-13      -8.151295192288e-14       0.000000000000e+00       7.278799079244e-17       1.224607340714e-17       1.454892223371e-18 
 2803       4.883905235307e-12       1.753939645765e-13      -8.119196234218e-14       0.000000000000e+00       7.265761782532e-17       1.213047226130e-17       1.471619013090e-18 
 2804       4.860412519110e-12       1.760160054629e-13      -8.094219718561e-14       0.000000000000e+00       7.252749896094e-17       1.201646203862e-17       1.487013785630e-18 
 2805       4.837065717839e-12       1.766380693736e-13      -8.076352206701e-14       0.000000000000e+00       7.239763354888e-17       1.190411863933e-17       1.500991198262e-18 
 2806       4.813869143838e-12       1.772597180143e-13      -8.065566785161e-14       0.000000000000e+00       7.226802096780e-17       1.179350066130e-17       1.513487005672e-18 
 2807       4.790825242477e-12       1.778806058925e-13      -8.061782777765e-14       0.000000000000e+00       7.213866072415e-17       1.168459676749e-17       1.524522185350e-18 
 2808       4.767935995341e-12       1.785004100645e-13      -8.064905823063e-14       0.000000000000e+00       7.200955235400e-17       1.157737804415e-17       1.534139146475e-18 
 2809       4.745203388854e-12       1.791188066721e-13      -8.074841258726e-14       0.000000000000e+00       7.188069539025e-17       1.147181548686e-17       1.542380425767e-18 
 2810       4.722629414282e-12       1.797354709425e-13      -8.091494121272e-14       0.000000000000e+00       7.175208936259e-17       1.136788000040e-17       1.549288687611e-18 
 2811       4.700216067736e-12       1.803500771867e-13      -8.114769145788e-14       0.000000000000e+00       7.162373379756e-17       1.126554239867e-17       1.554906724170e-18 
 2812       4.677965350178e-12       1.809622987992e-13      -8.144570765652e-14       0.000000000000e+00       7.149562821850e-17       1.116477340462e-17       1.559277455498e-18 
 2813       4.655879267425e-12       1.815718082568e-13      -8.180803112258e-14       0.000000000000e+00       7.136777214554e-17       1.106554365014e-17       1.562443929658e-18 
 2814       4.633959830152e-12       1.821782771183e-13      -8.223370014736e-14       0.000000000000e+00       7.124016509565e-17       1.096782367604e-17       1.564449322837e-18 
 2815       4.612209053897e-12       1.827813760232e-13      -8.272174999677e-14       0.000000000000e+00       7.111280658257e-17       1.087158393187e-17       1.565336939462e-18 
 2816       4.590628959064e-12       1.833807746910e-13      -8.327121290855e-14       0.000000000000e+00       7.098569611687e-17       1.077679477593e-17       1.565150212314e-18 
 2817       4.569221570927e-12       1.839761419208e-13      -8.388111808947e-14       0.000000000000e+00       7.085883320588e-17       1.068342647512e-17       1.563932702646e-18 
 2818       4.547988919635e-12       1.845671455899e-13      -8.455049171260e-14       0.000000000000e+00       7.073221735376e-17       1.059144920491e-17       1.561728100295e-18 
 2819       4.526933040217e-12       1.851534526533e-13      -8.527835691452e-14       0.000000000000e+00       7.060584806142e-17       1.050083304920e-17       1.558580223802e-18 
 2820       4.506055972583e-12       1.857347291428e-13      -8.606373379253e-14       0.000000000000e+00       7.047972482658e-17       1.041154800029e-17       1.554533020523e-18 
 2821       4.485359761531e-12       1.863106401663e-13      -8.690563940190e-14       0.000000000000e+00       7.035384714374e-17       1.032356395877e-17       1.549630566748e-18 
 2822       4.464846456749e-12       1.868808499068e-13      -8.780308775310e-14       0.000000000000e+00       7.022821450417e-17       1.023685073342e-17       1.543917067814e-18 
 2823       4.444518112820e-12       1.874450216219e-13      -8.875508980898e-14       0.000000000000e+00       7.010282639591e-17       1.015137804118e-17       1.537436858222e-18 
 2824       4.424376789226e-12       1.880028176426e-13      -8.976065348208e-14       0.000000000000e+00       6.997768230377e-17       1.006711550700e-17       1.530234401752e-18 
 2825       4.404424550353e-12       1.885538993728e-13      -9.081878363177e-14       0.000000000000e+00       6.985278170936e-17       9.984032663818e-18       1.522354291580e-18 
 2826       4.384663465493e-12       1.890979272883e-13      -9.192848206154e-14       0.000000000000e+00       6.972812409100e-17       9.902098952430e-18       1.513841250390e-18 
 2827       4.365095608848e-12       1.896345609360e-13      -9.308874751620e-14       0.000000000000e+00       6.960370892382e-17       9.821283721434e-18       1.504740130493e-18 
 2828       4.345723059538e-12       1.901634589332e-13      -9.429857567911e-14       0.000000000000e+00       6.947953567966e-17       9.741556227138e-18       1.495095913941e-18 
 2829       4.326547901599e-12       1.906842789669e-13      -9.555695916940e-14       0.000000000000e+00       6.935560382716e-17       9.662885633477e-18       1.484953712643e-18 
 2830       4.307572223993e-12       1.911966777925e-13      -9.686288753921e-14       0.000000000000e+00       6.923191283169e-17       9.585241011929e-18       1.474358768480e-18 
 2831       4.288798120608e-12       1.917003112335e-13      -9.821534727093e-14       0.000000000000e+00       6.910846215534e-17       9.508591341432e-18       1.463356453421e-18 
 2832       4.270227690262e-12       1.921948341806e-13      -9.961332177437e-14       0.000000000000e+00       6.898525125698e-17       9.432905508303e-18       1.451992269636e-18 
 2833       4.251863036711e-12       1.926799005905e-13      -1.010557913841e-13       0.000000000000e+00       6.886227959221e-17       9.358152306153e-18       1.440311849618e-18 
 2834       4.233706268649e-12       1.931551634855e-13      -1.025417333565e-13       0.000000000000e+00       6.873954661336e-17       9.284300435802e-18       1.428360956291e-18 
 2835       4.215759499714e-12       1.936202749527e-13      -1.040701218671e-13       0.000000000000e+00       6.861705176949e-17       9.211318505200e-18       1.416185483131e-18 
 2836       4.198024848490e-12       1.940748861429e-13      -1.056399280079e-13       0.000000000000e+00       6.849479450639e-17       9.139175029340e-18       1.403831454277e-18 
 2837       4.180504438514e-12       1.945186472699e-13      -1.072501197845e-13       0.000000000000e+00       6.837277426659e-17       9.067838430175e-18       1.391345024650e-18 
 2838       4.163200398279e-12       1.949512076099e-13      -1.088996621132e-13       0.000000000000e+00       6.825099048932e-17       8.997277036538e-18       1.378772480069e-18 
 2839       4.146114861237e-12       1.953722155004e-13      -1.105875168183e-13       0.000000000000e+00       6.812944261053e-17       8.927459084054e-18       1.366160237363e-18 
 2840       4.129249965803e-12       1.957813183394e-13      -1.123126426297e-13       0.000000000000e+00       6.800813006291e-17       8.858352715061e-18       1.353554844487e-18 
 2841       4.112607855362e-12       1.961781625850e-13      -1.140739951794e-13       0.000000000000e+00       6.788705227584e-17       8.789925978523e-18       1.341002980644e-18 
